actual_arrival,actual_departure,composed_key,scheduled_arrival,scheduled_departure
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
18676,18293,2011-12-12 - AA-3-JFK-LAX,18675,18300
18676,18293,2011-12-12 - AA-3-JFK-LAX,18675,18300
18676,18293,2011-12-12 - AA-3-JFK-LAX,18675,18300
18676,18293,2011-12-12 - AA-3-JFK-LAX,18675,18300
18676,18293,2011-12-12 - AA-3-JFK-LAX,18675,18300
18676,18293,2011-12-12 - AA-3-JFK-LAX,18675,18300
17223,16854,2011-12-11 - AA-3-JFK-LAX,17235,16860
14333,13970,2011-12-09 - AA-3-JFK-LAX,14355,13980
11435,11104,2011-12-07 - AA-3-JFK-LAX,11475,11100
4268,3914,2011-12-02 - AA-3-JFK-LAX,4275,3900
17223,16854,2011-12-11 - AA-3-JFK-LAX,17235,16860
12903,12534,2011-12-08 - AA-3-JFK-LAX,12915,12540
50332,49973,2012-01-03 - AA-3-JFK-LAX,50355,49980
50332,49973,2012-01-03 - AA-3-JFK-LAX,50355,49980
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
11435,11104,2011-12-07 - AA-3-JFK-LAX,11475,11100
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
48894,48535,2012-01-02 - AA-3-JFK-LAX,48915,48540
48894,48535,2012-01-02 - AA-3-JFK-LAX,48915,48540
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
46008,45654,2011-12-31 - AA-3-JFK-LAX,46035,45660
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
18676,18293,2011-12-12 - AA-3-JFK-LAX,18675,18300
18676,18293,2011-12-12 - AA-3-JFK-LAX,18675,18300
17223,16854,2011-12-11 - AA-3-JFK-LAX,17235,16860
17223,16854,2011-12-11 - AA-3-JFK-LAX,17235,16860
17223,16854,2011-12-11 - AA-3-JFK-LAX,17235,16860
15755,15413,2011-12-10 - AA-3-JFK-LAX,15795,15420
15755,15413,2011-12-10 - AA-3-JFK-LAX,15795,15420
15755,15413,2011-12-10 - AA-3-JFK-LAX,15795,15420
12903,12534,2011-12-08 - AA-3-JFK-LAX,12915,12540
12903,12534,2011-12-08 - AA-3-JFK-LAX,12915,12540
12903,12534,2011-12-08 - AA-3-JFK-LAX,12915,12540
11435,11104,2011-12-07 - AA-3-JFK-LAX,11475,11100
11435,11104,2011-12-07 - AA-3-JFK-LAX,11475,11100
11435,11104,2011-12-07 - AA-3-JFK-LAX,11475,11100
8566,8222,2011-12-05 - AA-3-JFK-LAX,8595,8220
8566,8222,2011-12-05 - AA-3-JFK-LAX,8595,8220
8566,8222,2011-12-05 - AA-3-JFK-LAX,8595,8220
,6826,2011-12-04 - AA-3-JFK-LAX,7155,6780
,6826,2011-12-04 - AA-3-JFK-LAX,7155,6780
,6826,2011-12-04 - AA-3-JFK-LAX,7155,6780
5694,5350,2011-12-03 - AA-3-JFK-LAX,5715,5340
4268,3914,2011-12-02 - AA-3-JFK-LAX,4275,3900
4268,3914,2011-12-02 - AA-3-JFK-LAX,4275,3900
4268,3914,2011-12-02 - AA-3-JFK-LAX,4275,3900
2836,2471,2011-12-01 - AA-3-JFK-LAX,2835,2460
2836,2471,2011-12-01 - AA-3-JFK-LAX,2835,2460
2836,2471,2011-12-01 - AA-3-JFK-LAX,2835,2460
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
,6826,2011-12-04 - AA-3-JFK-LAX,7155,6780
50332,49973,2012-01-03 - AA-3-JFK-LAX,50355,49980
50332,49973,2012-01-03 - AA-3-JFK-LAX,50355,49980
50332,49973,2012-01-03 - AA-3-JFK-LAX,50355,49980
50332,49973,2012-01-03 - AA-3-JFK-LAX,50355,49980
50332,49973,2012-01-03 - AA-3-JFK-LAX,50355,49980
50332,49973,2012-01-03 - AA-3-JFK-LAX,50355,49980
12903,12534,2011-12-08 - AA-3-JFK-LAX,12915,12540
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
48894,48535,2012-01-02 - AA-3-JFK-LAX,48915,48540
48894,48535,2012-01-02 - AA-3-JFK-LAX,48915,48540
48894,48535,2012-01-02 - AA-3-JFK-LAX,48915,48540
48894,48535,2012-01-02 - AA-3-JFK-LAX,48915,48540
48894,48535,2012-01-02 - AA-3-JFK-LAX,48915,48540
48894,48535,2012-01-02 - AA-3-JFK-LAX,48915,48540
48894,48535,2012-01-02 - AA-3-JFK-LAX,48915,48540
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
47471,47093,2012-01-01 - AA-3-JFK-LAX,47475,47100
,6826,2011-12-04 - AA-3-JFK-LAX,7155,6780
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
46008,45654,2011-12-31 - AA-3-JFK-LAX,46035,45660
46008,45654,2011-12-31 - AA-3-JFK-LAX,46035,45660
46008,45654,2011-12-31 - AA-3-JFK-LAX,46035,45660
46008,45654,2011-12-31 - AA-3-JFK-LAX,46035,45660
46008,45654,2011-12-31 - AA-3-JFK-LAX,46035,45660
46008,45654,2011-12-31 - AA-3-JFK-LAX,46035,45660
46008,45654,2011-12-31 - AA-3-JFK-LAX,46035,45660
5694,5350,2011-12-03 - AA-3-JFK-LAX,5715,5340
5694,5350,2011-12-03 - AA-3-JFK-LAX,5715,5340
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
50332,49973,2012-01-03 - AA-3-JFK-LAX,50355,49980
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
2836,2471,2011-12-01 - AA-3-JFK-LAX,2835,2460
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
18676,18293,2011-12-12 - AA-3-JFK-LAX,18675,18300
18676,18293,2011-12-12 - AA-3-JFK-LAX,18675,18300
18676,18293,2011-12-12 - AA-3-JFK-LAX,18675,18300
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
17223,16854,2011-12-11 - AA-3-JFK-LAX,17235,16860
17223,16854,2011-12-11 - AA-3-JFK-LAX,17235,16860
17223,16854,2011-12-11 - AA-3-JFK-LAX,17235,16860
17223,16854,2011-12-11 - AA-3-JFK-LAX,17235,16860
17223,16854,2011-12-11 - AA-3-JFK-LAX,17235,16860
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
40249,39896,2011-12-27 - AA-3-JFK-LAX,40275,39900
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
15755,15413,2011-12-10 - AA-3-JFK-LAX,15795,15420
15755,15413,2011-12-10 - AA-3-JFK-LAX,15795,15420
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
48894,48535,2012-01-02 - AA-3-JFK-LAX,48915,48540
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
37343,37009,2011-12-25 - AA-3-JFK-LAX,37395,37020
14333,13970,2011-12-09 - AA-3-JFK-LAX,14355,13980
50332,49973,2012-01-03 - AA-3-JFK-LAX,50355,49980
46008,45654,2011-12-31 - AA-3-JFK-LAX,46035,45660
44568,44210,2011-12-30 - AA-3-JFK-LAX,44595,44220
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
43143,42774,2011-12-29 - AA-3-JFK-LAX,43155,42780
12903,12534,2011-12-08 - AA-3-JFK-LAX,12915,12540
12903,12534,2011-12-08 - AA-3-JFK-LAX,12915,12540
12903,12534,2011-12-08 - AA-3-JFK-LAX,12915,12540
12903,12534,2011-12-08 - AA-3-JFK-LAX,12915,12540
41674,41335,2011-12-28 - AA-3-JFK-LAX,41715,41340
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
33071,32696,2011-12-22 - AA-3-JFK-LAX,33075,32700
38829,38456,2011-12-26 - AA-3-JFK-LAX,38835,38460
11435,11104,2011-12-07 - AA-3-JFK-LAX,11475,11100
11435,11104,2011-12-07 - AA-3-JFK-LAX,11475,11100
11435,11104,2011-12-07 - AA-3-JFK-LAX,11475,11100
35909,35573,2011-12-24 - AA-3-JFK-LAX,35955,35580
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
30148,29812,2011-12-20 - AA-3-JFK-LAX,30195,29820
8566,8222,2011-12-05 - AA-3-JFK-LAX,8595,8220
8566,8222,2011-12-05 - AA-3-JFK-LAX,8595,8220
8566,8222,2011-12-05 - AA-3-JFK-LAX,8595,8220
8566,8222,2011-12-05 - AA-3-JFK-LAX,8595,8220
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
28756,28376,2011-12-19 - AA-3-JFK-LAX,28755,28380
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
,6826,2011-12-04 - AA-3-JFK-LAX,7155,6780
,6826,2011-12-04 - AA-3-JFK-LAX,7155,6780
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
27307,26935,2011-12-18 - AA-3-JFK-LAX,27315,26940
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
8566,8222,2011-12-05 - AA-3-JFK-LAX,8595,8220
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
5694,5350,2011-12-03 - AA-3-JFK-LAX,5715,5340
5694,5350,2011-12-03 - AA-3-JFK-LAX,5715,5340
5694,5350,2011-12-03 - AA-3-JFK-LAX,5715,5340
5694,5350,2011-12-03 - AA-3-JFK-LAX,5715,5340
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
25840,25497,2011-12-17 - AA-3-JFK-LAX,25875,25500
18676,18293,2011-12-12 - AA-3-JFK-LAX,18675,18300
17223,16854,2011-12-11 - AA-3-JFK-LAX,17235,16860
4268,3914,2011-12-02 - AA-3-JFK-LAX,4275,3900
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
24416,24058,2011-12-16 - AA-3-JFK-LAX,24435,24060
14333,13970,2011-12-09 - AA-3-JFK-LAX,14355,13980
12903,12534,2011-12-08 - AA-3-JFK-LAX,12915,12540
11435,11104,2011-12-07 - AA-3-JFK-LAX,11475,11100
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
21556,21178,2011-12-14 - AA-3-JFK-LAX,21555,21180
2836,2471,2011-12-01 - AA-3-JFK-LAX,2835,2460
2836,2471,2011-12-01 - AA-3-JFK-LAX,2835,2460
2836,2471,2011-12-01 - AA-3-JFK-LAX,2835,2460
4268,3914,2011-12-02 - AA-3-JFK-LAX,4275,3900
5694,5350,2011-12-03 - AA-3-JFK-LAX,5715,5340
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
21652,21495,2011-12-14 - AA-484-DFW-MIA,21655,21495
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
20117,19733,2011-12-13 - AA-3-JFK-LAX,20115,19740
