tid,attribute,correct_val
50112,parallel_group,Yes
50112,arms,2+
50112,controlled,Yes
11831,eudract_number,2006-002072-18
11831,open,No
11831,single_blind,No
11831,double_blind,Yes
11831,randomised,Yes
11831,crossover,No
11831,parallel_group,Yes
11831,arms,2+
11831,controlled,Yes
11832,eudract_number,2006-002072-18
11832,open,No
11832,single_blind,No
11832,double_blind,Yes
11832,randomised,Yes
11832,crossover,No
11832,parallel_group,Yes
11832,arms,2+
11832,controlled,Yes
11833,eudract_number,2006-002072-18
11833,open,No
11833,single_blind,No
11833,double_blind,Yes
11833,randomised,Yes
11833,crossover,No
11833,parallel_group,Yes
11833,arms,2+
11833,controlled,Yes
11834,eudract_number,2006-002072-18
11834,open,No
11834,single_blind,No
11834,double_blind,Yes
11834,randomised,Yes
11834,crossover,No
11834,parallel_group,Yes
11834,arms,2+
11834,controlled,Yes
11835,eudract_number,2006-002072-18
11835,open,No
11835,single_blind,No
11835,double_blind,Yes
11835,randomised,Yes
11835,crossover,No
11835,parallel_group,Yes
11835,arms,2+
11835,controlled,Yes
11836,eudract_number,2006-002072-18
11836,open,No
11836,single_blind,No
11836,double_blind,Yes
11836,randomised,Yes
11836,crossover,No
11836,parallel_group,Yes
11836,arms,2+
11836,controlled,Yes
11837,eudract_number,2006-002072-18
11837,open,No
11837,single_blind,No
11837,double_blind,Yes
11837,randomised,Yes
11837,crossover,No
11837,parallel_group,Yes
11837,arms,2+
11837,controlled,Yes
11838,eudract_number,2006-002072-18
11838,open,No
11838,single_blind,No
11838,double_blind,Yes
11838,randomised,Yes
11838,crossover,No
11838,parallel_group,Yes
11838,arms,2+
11838,controlled,Yes
11839,eudract_number,2006-002072-18
11839,open,No
11839,single_blind,No
11839,double_blind,Yes
11839,randomised,Yes
11839,crossover,No
11839,parallel_group,Yes
11839,arms,2+
11839,controlled,Yes
11840,eudract_number,2006-002072-18
11840,open,No
11840,single_blind,No
11840,double_blind,Yes
11840,randomised,Yes
11840,crossover,No
11840,parallel_group,Yes
11840,arms,2+
11840,controlled,Yes
11841,eudract_number,2006-002072-18
11841,open,No
11841,single_blind,No
11841,double_blind,Yes
11841,randomised,Yes
11841,crossover,No
11841,parallel_group,Yes
11841,arms,2+
11841,controlled,Yes
11842,eudract_number,2006-002072-18
11842,open,No
11842,single_blind,No
11842,double_blind,Yes
11842,randomised,Yes
11842,crossover,No
11842,parallel_group,Yes
11842,arms,2+
11842,controlled,Yes
11843,eudract_number,2006-002072-18
11843,open,No
11843,single_blind,No
11843,double_blind,Yes
11843,randomised,Yes
11843,crossover,No
11843,parallel_group,Yes
11843,arms,2+
11843,controlled,Yes
11844,eudract_number,2006-002072-18
11844,open,No
11844,single_blind,No
11844,double_blind,Yes
11844,randomised,Yes
11844,crossover,No
11844,parallel_group,Yes
11844,arms,2+
11844,controlled,Yes
56995,eudract_number,2012-005401-41
56995,open,No
56995,single_blind,No
56995,double_blind,Yes
56995,randomised,Yes
56995,crossover,No
56995,parallel_group,Yes
56995,arms,2+
56995,controlled,Yes
56996,eudract_number,2012-005401-41
56996,open,No
56996,single_blind,No
56996,double_blind,Yes
56996,randomised,Yes
56996,crossover,No
56996,parallel_group,Yes
56996,arms,2+
56996,controlled,Yes
56997,eudract_number,2012-005401-41
56997,open,No
56997,single_blind,No
56997,double_blind,Yes
56997,randomised,Yes
56997,crossover,No
56997,parallel_group,Yes
56997,arms,2+
56997,controlled,Yes
56998,eudract_number,2012-005401-41
56998,open,No
56998,single_blind,No
56998,double_blind,Yes
56998,randomised,Yes
56998,crossover,No
56998,parallel_group,Yes
56998,arms,2+
56998,controlled,Yes
56999,eudract_number,2012-005401-41
56999,open,No
56999,single_blind,No
56999,double_blind,Yes
56999,randomised,Yes
56999,crossover,No
56999,parallel_group,Yes
56999,arms,2+
56999,controlled,Yes
57000,eudract_number,2012-005401-41
57000,open,No
57000,single_blind,No
57000,double_blind,Yes
57000,randomised,Yes
57000,crossover,No
57000,parallel_group,Yes
57000,arms,2+
57000,controlled,Yes
57001,eudract_number,2012-005401-41
57001,open,No
57001,single_blind,No
57001,double_blind,Yes
57001,randomised,Yes
57001,crossover,No
57001,parallel_group,Yes
57001,arms,2+
57001,controlled,Yes
57002,eudract_number,2012-005401-41
57002,open,No
57002,single_blind,No
57002,double_blind,Yes
57002,randomised,Yes
57002,crossover,No
57002,parallel_group,Yes
57002,arms,2+
57002,controlled,Yes
57003,eudract_number,2012-005401-41
57003,open,No
57003,single_blind,No
57003,double_blind,Yes
57003,randomised,Yes
57003,crossover,No
57003,parallel_group,Yes
57003,arms,2+
57003,controlled,Yes
57004,eudract_number,2012-005401-41
57004,open,No
57004,single_blind,No
57004,double_blind,Yes
57004,randomised,Yes
57004,crossover,No
57004,parallel_group,Yes
57004,arms,2+
57004,controlled,Yes
57005,eudract_number,2012-005401-41
57005,open,No
57005,single_blind,No
57005,double_blind,Yes
57005,randomised,Yes
57005,crossover,No
57005,parallel_group,Yes
57005,arms,2+
57005,controlled,Yes
57006,eudract_number,2012-005401-41
57006,open,No
57006,single_blind,No
57006,double_blind,Yes
57006,randomised,Yes
57006,crossover,No
57006,parallel_group,Yes
57006,arms,2+
57006,controlled,Yes
57007,eudract_number,2012-005401-41
57007,open,No
57007,single_blind,No
57007,double_blind,Yes
57007,randomised,Yes
57007,crossover,No
57007,parallel_group,Yes
57007,arms,2+
57007,controlled,Yes
57008,eudract_number,2012-005401-41
57008,open,No
57008,single_blind,No
57008,double_blind,Yes
57008,randomised,Yes
57008,crossover,No
57008,parallel_group,Yes
57008,arms,2+
57008,controlled,Yes
57009,eudract_number,2012-005401-41
57009,open,No
57009,single_blind,No
57009,double_blind,Yes
57009,randomised,Yes
57009,crossover,No
57009,parallel_group,Yes
57009,arms,2+
57009,controlled,Yes
57010,eudract_number,2012-005401-41
57010,open,No
57010,single_blind,No
57010,double_blind,Yes
57010,randomised,Yes
57010,crossover,No
57010,parallel_group,Yes
57010,arms,2+
57010,controlled,Yes
57011,eudract_number,2012-005401-41
57011,open,No
57011,single_blind,No
57011,double_blind,Yes
57011,randomised,Yes
57011,crossover,No
57011,parallel_group,Yes
57011,arms,2+
57011,controlled,Yes
51162,eudract_number,2012-000128-16
51162,open,Yes
51162,single_blind,No
51162,double_blind,No
51162,randomised,Yes
51162,crossover,No
51162,parallel_group,Yes
51162,arms,2+
51162,controlled,Yes
51163,eudract_number,2012-000128-16
51163,open,Yes
51163,single_blind,No
51163,double_blind,No
51163,randomised,Yes
51163,crossover,No
51163,parallel_group,Yes
51163,arms,2+
51163,controlled,Yes
51164,eudract_number,2012-000128-16
51164,open,Yes
51164,single_blind,No
51164,double_blind,No
51164,randomised,Yes
51164,crossover,No
51164,parallel_group,Yes
51164,arms,2+
51164,controlled,Yes
51165,eudract_number,2012-000128-16
51165,open,Yes
51165,single_blind,No
51165,double_blind,No
51165,randomised,Yes
51165,crossover,No
51165,parallel_group,Yes
51165,arms,2+
51165,controlled,Yes
51166,eudract_number,2012-000128-16
51166,open,Yes
51166,single_blind,No
51166,double_blind,No
51166,randomised,Yes
51166,crossover,No
51166,parallel_group,Yes
51166,arms,2+
51166,controlled,Yes
51167,eudract_number,2012-000128-16
51167,open,Yes
51167,single_blind,No
51167,double_blind,No
51167,randomised,Yes
51167,crossover,No
51167,parallel_group,Yes
51167,arms,2+
51167,controlled,Yes
51168,eudract_number,2012-000128-16
51168,open,Yes
51168,single_blind,No
51168,double_blind,No
51168,randomised,Yes
51168,crossover,No
51168,parallel_group,Yes
51168,arms,2+
51168,controlled,Yes
51169,eudract_number,2012-000128-16
51169,open,Yes
51169,single_blind,No
51169,double_blind,No
51169,randomised,Yes
51169,crossover,No
51169,parallel_group,Yes
51169,arms,2+
51169,controlled,Yes
51170,eudract_number,2012-000128-16
51170,open,Yes
51170,single_blind,No
51170,double_blind,No
51170,randomised,Yes
51170,crossover,No
51170,parallel_group,Yes
51170,arms,2+
51170,controlled,Yes
51171,eudract_number,2012-000128-16
51171,open,Yes
51171,single_blind,No
51171,double_blind,No
51171,randomised,Yes
51171,crossover,No
51171,parallel_group,Yes
51171,arms,2+
51171,controlled,Yes
51172,eudract_number,2012-000128-16
51172,open,Yes
51172,single_blind,No
51172,double_blind,No
51172,randomised,Yes
51172,crossover,No
51172,parallel_group,Yes
51172,arms,2+
51172,controlled,Yes
51173,eudract_number,2012-000128-16
51173,open,Yes
51173,single_blind,No
51173,double_blind,No
51173,randomised,Yes
51173,crossover,No
51173,parallel_group,Yes
51173,arms,2+
51173,controlled,Yes
30185,eudract_number,2008-007609-36
30185,open,No
30185,single_blind,No
30185,double_blind,Yes
30185,randomised,Yes
30185,crossover,No
30185,parallel_group,Yes
30185,arms,2+
30185,controlled,Yes
27321,eudract_number,2008-003995-23
27321,open,Yes
27321,single_blind,No
27321,double_blind,No
27321,randomised,Yes
27321,crossover,No
27321,parallel_group,Yes
27321,arms,2+
27321,controlled,Yes
47514,eudract_number,2011-002871-40
47514,open,Yes
47514,single_blind,No
47514,double_blind,No
47514,randomised,No
47514,crossover,No
47514,parallel_group,No
47514,arms,1
47514,controlled,No
47515,eudract_number,2011-002871-40
47515,open,Yes
47515,single_blind,No
47515,double_blind,No
47515,randomised,No
47515,crossover,No
47515,parallel_group,No
47515,arms,1
47515,controlled,No
24510,eudract_number,2008-000585-22
24510,open,Yes
24510,single_blind,No
24510,double_blind,No
24510,randomised,No
24510,crossover,No
24510,parallel_group,No
24510,arms,1
24510,controlled,No
31641,eudract_number,2009-010760-42
31641,open,Yes
31641,single_blind,No
31641,double_blind,No
31641,randomised,No
31641,crossover,No
31641,parallel_group,Yes
31641,arms,2+
31641,controlled,No
31642,eudract_number,2009-010760-42
31642,open,Yes
31642,single_blind,No
31642,double_blind,No
31642,randomised,No
31642,crossover,No
31642,parallel_group,Yes
31642,arms,2+
31642,controlled,No
21749,eudract_number,2007-004803-36
21749,open,No
21749,single_blind,No
21749,double_blind,Yes
21749,randomised,Yes
21749,crossover,No
21749,parallel_group,Yes
21749,arms,2+
21749,controlled,Yes
21750,eudract_number,2007-004803-36
21750,open,No
21750,single_blind,No
21750,double_blind,Yes
21750,randomised,Yes
21750,crossover,No
21750,parallel_group,Yes
21750,arms,2+
21750,controlled,Yes
21751,eudract_number,2007-004803-36
21751,open,No
21751,single_blind,No
21751,double_blind,Yes
21751,randomised,Yes
21751,crossover,No
21751,parallel_group,Yes
21751,arms,2+
21751,controlled,Yes
21752,eudract_number,2007-004803-36
21752,open,No
21752,single_blind,No
21752,double_blind,Yes
21752,randomised,Yes
21752,crossover,No
21752,parallel_group,Yes
21752,arms,2+
21752,controlled,Yes
21753,eudract_number,2007-004803-36
21753,open,No
21753,single_blind,No
21753,double_blind,Yes
21753,randomised,Yes
21753,crossover,No
21753,parallel_group,Yes
21753,arms,2+
21753,controlled,Yes
21754,eudract_number,2007-004803-36
21754,open,No
21754,single_blind,No
21754,double_blind,Yes
21754,randomised,Yes
21754,crossover,No
21754,parallel_group,Yes
21754,arms,2+
21754,controlled,Yes
21755,eudract_number,2007-004803-36
21755,open,No
21755,single_blind,No
21755,double_blind,Yes
21755,randomised,Yes
21755,crossover,No
21755,parallel_group,Yes
21755,arms,2+
21755,controlled,Yes
21756,eudract_number,2007-004803-36
21756,open,No
21756,single_blind,No
21756,double_blind,Yes
21756,randomised,Yes
21756,crossover,No
21756,parallel_group,Yes
21756,arms,2+
21756,controlled,Yes
21757,eudract_number,2007-004803-36
21757,open,No
21757,single_blind,No
21757,double_blind,Yes
21757,randomised,Yes
21757,crossover,No
21757,parallel_group,Yes
21757,arms,2+
21757,controlled,Yes
21758,eudract_number,2007-004803-36
21758,open,No
21758,single_blind,No
21758,double_blind,Yes
21758,randomised,Yes
21758,crossover,No
21758,parallel_group,Yes
21758,arms,2+
21758,controlled,Yes
21759,eudract_number,2007-004803-36
21759,open,No
21759,single_blind,No
21759,double_blind,Yes
21759,randomised,Yes
21759,crossover,No
21759,parallel_group,Yes
21759,arms,2+
21759,controlled,Yes
21760,eudract_number,2007-004803-36
21760,open,No
21760,single_blind,No
21760,double_blind,Yes
21760,randomised,Yes
21760,crossover,No
21760,parallel_group,Yes
21760,arms,2+
21760,controlled,Yes
21761,eudract_number,2007-004803-36
21761,open,No
21761,single_blind,No
21761,double_blind,Yes
21761,randomised,Yes
21761,crossover,No
21761,parallel_group,Yes
21761,arms,2+
21761,controlled,Yes
21762,eudract_number,2007-004803-36
21762,open,No
21762,single_blind,No
21762,double_blind,Yes
21762,randomised,Yes
21762,crossover,No
21762,parallel_group,Yes
21762,arms,2+
21762,controlled,Yes
6672,eudract_number,2005-003026-26
6672,open,Yes
6672,single_blind,No
6672,double_blind,No
6672,randomised,No
6672,crossover,No
6672,parallel_group,No
6672,arms,1
6672,controlled,No
62797,eudract_number,2013-004494-28
62797,open,No
62797,single_blind,No
62797,double_blind,Yes
62797,randomised,Yes
62797,crossover,No
62797,parallel_group,Yes
62797,arms,2+
62797,controlled,Yes
62798,eudract_number,2013-004494-28
62798,open,No
62798,single_blind,No
62798,double_blind,Yes
62798,randomised,Yes
62798,crossover,No
62798,parallel_group,Yes
62798,arms,2+
62798,controlled,Yes
62799,eudract_number,2013-004494-28
62799,open,No
62799,single_blind,No
62799,double_blind,Yes
62799,randomised,Yes
62799,crossover,No
62799,parallel_group,Yes
62799,arms,2+
62799,controlled,Yes
62800,eudract_number,2013-004494-28
62800,open,No
62800,single_blind,No
62800,double_blind,Yes
62800,randomised,Yes
62800,crossover,No
62800,parallel_group,Yes
62800,arms,2+
62800,controlled,Yes
62801,eudract_number,2013-004494-28
62801,open,No
62801,single_blind,No
62801,double_blind,Yes
62801,randomised,Yes
62801,crossover,No
62801,parallel_group,Yes
62801,arms,2+
62801,controlled,Yes
62802,eudract_number,2013-004494-28
62802,open,No
62802,single_blind,No
62802,double_blind,Yes
62802,randomised,Yes
62802,crossover,No
62802,parallel_group,Yes
62802,arms,2+
62802,controlled,Yes
62803,eudract_number,2013-004494-28
62803,open,No
62803,single_blind,No
62803,double_blind,Yes
62803,randomised,Yes
62803,crossover,No
62803,parallel_group,Yes
62803,arms,2+
62803,controlled,Yes
62804,eudract_number,2013-004494-28
62804,open,No
62804,single_blind,No
62804,double_blind,Yes
62804,randomised,Yes
62804,crossover,No
62804,parallel_group,Yes
62804,arms,2+
62804,controlled,Yes
62805,eudract_number,2013-004494-28
62805,open,No
62805,single_blind,No
62805,double_blind,Yes
62805,randomised,Yes
62805,crossover,No
62805,parallel_group,Yes
62805,arms,2+
62805,controlled,Yes
62806,eudract_number,2013-004494-28
62806,open,No
62806,single_blind,No
62806,double_blind,Yes
62806,randomised,Yes
62806,crossover,No
62806,parallel_group,Yes
62806,arms,2+
62806,controlled,Yes
62807,eudract_number,2013-004494-28
62807,open,No
62807,single_blind,No
62807,double_blind,Yes
62807,randomised,Yes
62807,crossover,No
62807,parallel_group,Yes
62807,arms,2+
62807,controlled,Yes
64364,eudract_number,2014-000382-41
64364,open,No
64364,single_blind,No
64364,double_blind,Yes
64364,randomised,Yes
64364,crossover,No
64364,parallel_group,Yes
64364,arms,2+
64364,controlled,Yes
64365,eudract_number,2014-000382-41
64365,open,No
64365,single_blind,No
64365,double_blind,Yes
64365,randomised,Yes
64365,crossover,No
64365,parallel_group,Yes
64365,arms,2+
64365,controlled,Yes
64366,eudract_number,2014-000382-41
64366,open,No
64366,single_blind,No
64366,double_blind,Yes
64366,randomised,Yes
64366,crossover,No
64366,parallel_group,Yes
64366,arms,2+
64366,controlled,Yes
64367,eudract_number,2014-000382-41
64367,open,No
64367,single_blind,No
64367,double_blind,Yes
64367,randomised,Yes
64367,crossover,No
64367,parallel_group,Yes
64367,arms,2+
64367,controlled,Yes
52019,eudract_number,2012-000928-18
52019,open,No
52019,single_blind,No
52019,double_blind,Yes
52019,randomised,Yes
52019,crossover,No
52019,parallel_group,Yes
52019,arms,2+
52019,controlled,Yes
51697,eudract_number,2012-000620-17
51697,open,Yes
51697,single_blind,No
51697,double_blind,No
51697,randomised,Yes
51697,crossover,No
51697,parallel_group,Yes
51697,arms,2+
51697,controlled,Yes
51698,eudract_number,2012-000620-17
51698,open,Yes
51698,single_blind,No
51698,double_blind,No
51698,randomised,Yes
51698,crossover,No
51698,parallel_group,Yes
51698,arms,2+
51698,controlled,Yes
30397,eudract_number,2008-007969-23
30397,open,No
30397,single_blind,No
30397,double_blind,Yes
30397,randomised,Yes
30397,crossover,No
30397,parallel_group,Yes
30397,arms,2+
30397,controlled,Yes
30398,eudract_number,2008-007969-23
30398,open,No
30398,single_blind,No
30398,double_blind,Yes
30398,randomised,Yes
30398,crossover,No
30398,parallel_group,Yes
30398,arms,2+
30398,controlled,Yes
30399,eudract_number,2008-007969-23
30399,open,No
30399,single_blind,No
30399,double_blind,Yes
30399,randomised,Yes
30399,crossover,No
30399,parallel_group,Yes
30399,arms,2+
30399,controlled,Yes
30400,eudract_number,2008-007969-23
30400,open,No
30400,single_blind,No
30400,double_blind,Yes
30400,randomised,Yes
30400,crossover,No
30400,parallel_group,Yes
30400,arms,2+
30400,controlled,Yes
30401,eudract_number,2008-007969-23
30401,open,No
30401,single_blind,No
30401,double_blind,Yes
30401,randomised,Yes
30401,crossover,No
30401,parallel_group,Yes
30401,arms,2+
30401,controlled,Yes
30402,eudract_number,2008-007969-23
30402,open,No
30402,single_blind,No
30402,double_blind,Yes
30402,randomised,Yes
30402,crossover,No
30402,parallel_group,Yes
